leadercode,stname,Region,rolecode,professionaltitle,militaryrank,culturaltitle,religioustitle,fullbirthname,popularname,nameone,nametwo,nomdeguerrekunya,alsoknownasaka,confdesc,groupname,altname,revmodcode,gender,yearofbirth,yearofdeath,dead,placeofbirth,leadershipage,dynamicage,entrymethod,powersharing,education,areaofstudy,cat_areaofstudy1,cat_areaofstudy2,educusuk,educwest,married,marriageage,children,religion,family,affiliation,physical,mental,occupation,military,nsmilitary,combat,govpost,exile,studyab,studyab_yr_total,studyab_level,studyab_countries,milab,workab,expabroad,prison,assassin,deathcause,languages,english,polyglot,status,gscholar,year,duration,observation,ldrnum,ldrstwar_month,ldrstwar_year,ldrendwar_month,ldrendwar_year,conflictid,dyadid,actorid,incompatibility,intensitylevel,terrcont,prevactive,rebstrength,strengthcent,k_a,km_a,t_a,tm_a,diaspora,finance,nagtheo,nag_support,islamist,stdcinc,xpolity,rgdppc,ccode,africa,asia,europe,mena,americas,last_dynamicage
272,Iran,Middle East,235.0,,,,,Massoud Rajavi,Massoud Rajavi,Massoud,Rajavi,,,Iran vs MEK,Mujahedin-e Khalq (MeK),Holy Warriors of the Masses,63.0,Male,1947.0,2016.0,,"Tabas, Iran",28.0,39.0,Unclear,0.0,Obtained Bachelor's,Political Science,Political Science,,0.0,0.0,1.0,33.0,1.0,Islam,,0.0,0.0,0.0,Activist,0.0,1.0,,0.0,0.0,0.0,0.0,,,,0.0,,1.0,0.0,,Farsi,0.0,0.0,Complete,383,1979.0-2001.0,61.0,2072,1.0,6.0,1986.0,12.0,2001.0,143.0,246.0,1151.0,1.0,2.0,0.0,1.0,1.0,2.0,26.0,26.0,11.0,8.0,0.0,0.0,0.0,1.0,0,0.0,3.0,6870.0,630.0,0.0,0.0,0.0,1.0,0.0,54.0
273,Bosnia,Europe,45.0,,,,,Mate Boban,Mate Boban,Mate,Boban,,,Bosnia vs Croatian Republic,Croatian Republic,,,Male,1940.0,1997.0,1.0,"Sovići, Bosnia (Former Yugoslavia) ",51.0,53.0,Founded/Co-founded,0.0,Obtained Master's,Master of Economics,Economics,,0.0,0.0,1.0,25.0,1.0,Christianity,,1.0,0.0,0.0,Business/entrepeneurship,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,Disease/natural causes,Croatian,0.0,0.0,Complete,791,1993.0-1994.0,6.0,198,1.0,4.0,1993.0,2.0,1994.0,203.0,293.0,1193.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,1296.0,346.0,0.0,0.0,1.0,0.0,0.0,54.0
274,Afghanistan,Central Asia,8.0,,,,Maulawi,Muhammad Yunus Khalis,Muhammad Khalis,Muhammad,Khalis,Maulawi Khalis,,Afghanistan vs Hizb-i Islami-yi Afghanistan - Khalis faction,Hizb-i Islami-yi Afghanistan - Khalis faction,,,Male,1919.0,2006.0,1.0,"Nangarhar Province, Afghanistan",60.0,61.0,Founded/Co-founded,0.0,Finished primary,,,,0.0,0.0,1.0,,1.0,Islam,0.0,1.0,0.0,0.0,Education,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,Disease/natural causes,"Pashto, Dari",0.0,0.0,Complete,118,1980.0-1991.0,78.0,44,1.0,1.0,1980.0,12.0,1991.0,137.0,760.0,1136.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,-4.0,832.0,700.0,0.0,1.0,0.0,0.0,0.0,72.0
275,Chad,Sub-Saharan Africa,86.0,,,,,Maurice Hel-Bongo,Maurice Hel-Bongo,Maurice,Hel-Bongo,,Adoum Hel-Bongo,Chad vs MDJT,Movement for Democracy and Justice in Chad,,,Male,1930.0,2010.0,1.0,"Sarh, Chad",,72.0,,,Obtained Master's,Law,Law,,0.0,1.0,,,,,,1.0,,,Career politician,,,,1.0,,1.0,4.0,Master's,France,,1.0,,,,,,,,Incomplete,233,2002.0-2002.0,4.0,328,2.0,9.0,2002.0,12.0,2002.0,91.0,27.0,1298.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-2.0,945.0,483.0,1.0,0.0,0.0,0.0,0.0,72.0
277,Ethiopia,Sub-Saharan Africa,146.0,,,,,Meles Zenawi,Meles Zenawi,Meles,Zenawi,,,Ethiopia vs EPRDF,,,,Male,1955.0,2012.0,1.0,"Adwa, Tigrai, Ethiopia",30.0,34.0,Elected,0.0,Finished secondary,,,,0.0,0.0,1.0,,1.0,Christianity,0.0,1.0,0.0,0.0,Activist,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,Disease/natural causes,"Tigrinya, English, Amharic",1.0,0.0,Complete,4320,1985.0-1991.0,52.0,646,1.0,1.0,1989.0,12.0,1988.0,70.0,48.0,1259.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-4.0,724.0,530.0,1.0,0.0,0.0,0.0,0.0,33.0
278,Ethiopia,Sub-Saharan Africa,152.0,,,,,Merid Negusie,Merid Negusie,Merid,Negusie,,Merid Negussie,Ethiopia vs Military faction,,,,Male,,,1.0,,,,Founded/Co-founded,1.0,,,,,,,1.0,,,,,,0.0,1.0,Military,1.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0.0,,"Oromo, Amharic",0.0,0.0,Incomplete,739,1989.0-1989.0,1.0,609,1.0,5.0,1989.0,12.0,1989.0,70.0,49.0,1258.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-4.0,677.0,530.0,1.0,0.0,0.0,0.0,0.0,
279,United Kingdom,Europe,475.0,,,,,Michael McKevitt,Michael McKevitt,Michael,McKevitt,,,UK vs RIRA,Provisional Irish Republican Army (PIRA)/Irish Republican Army (IRA)/Óghlaigh na hÉireann,IRA,4.0,Male,1949.0,,0.0,"Dundalk, Ireland",48.0,49.0,Founded/Co-founded,0.0,,,,,,,1.0,22.0,1.0,Christianity,,0.0,0.0,0.0,Business/entrepeneurship,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,English,1.0,0.0,Complete,1620,1998.0-1998.0,1.0,1856,1.0,8.0,1998.0,9.0,1998.0,119.0,248.0,1125.0,0.0,1.0,0.0,1.0,1.0,2.0,28.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0,0,1.0,7.0,26862.0,200.0,0.0,0.0,1.0,0.0,0.0,49.0
280,Lebanon,Middle East,278.0,,General,,,Michel Naim Aoun,Michel Aoun,Michel,Aoun,,,Lebanon vs LA(Aoun),Renegade Lebanese Army under General Aoun,Aoun's Forces,522.0,Male,1935.0,,0.0,"Harat Hreik, Southern Beirut, Lebanon",54.0,54.0,Unclear,0.0,Obtained Master's,Military Studies,Military,,1.0,1.0,1.0,33.0,1.0,Christianity,0.0,1.0,0.0,0.0,Military,1.0,0.0,0.0,1.0,0.0,1.0,6.0,Bachelor's,"France, United States of America",1.0,0.0,2.0,0.0,,,"Arabic, French",0.0,0.0,Complete,2620,1989.0-1990.0,3.0,1075,1.0,3.0,1989.0,10.0,1990.0,63.0,376.0,1084.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.0,3742.0,660.0,0.0,0.0,0.0,1.0,0.0,55.0
281,Central African Republic,Sub-Saharan Africa,69.0,,,,,Michel Am-Nondokro Djotodia,Michel Djotodia,Michel,Djotodia,,,Central African Republic vs UFDR,Union of Democratic Forces for Unity,UFDR,,Male,1949.0,,0.0,"Vakaga, Central African Republic",57.0,57.0,Founded/Co-founded,1.0,Obtained Bachelor's,Economics,Economics,,0.0,0.0,1.0,26.0,1.0,Islam,0.0,0.0,0.0,0.0,Other,0.0,0.0,0.0,1.0,0.0,1.0,4.0,Bachelor's,Soviet Union,0.0,0.0,1.0,0.0,0.0,,"French, Russian",0.0,0.0,Complete,342,2006.0-2006.0,1.0,292,1.0,10.0,2006.0,11.0,2006.0,222.0,628.0,1408.0,1.0,1.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,580.0,482.0,1.0,0.0,0.0,0.0,0.0,57.0
282,India,South Asia,194.0,,,,,Mihir Barman,Mihir Barman,Mihir,Barman,Jewel Garlossa,,India vs DHD-BW,Dima Halam Daoga (DHD)/Dima Halam Daoga-Jewel (DHD-J),,355.0,Male,1968.0,,0.0,"Ujangram Village, Near Barkhala in Cachar District, Southern Assam, India",27.0,40.0,Founded/Co-founded,0.0,Finished secondary,,,,0.0,0.0,1.0,,0.0,Hinduism,0.0,1.0,0.0,0.0,Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,"Dimasa, Hindi",0.0,0.0,Complete,23,2008.0-2008.0,1.0,743,1.0,1.0,2008.0,12.0,2008.0,258.0,765.0,1211.0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,0,,,,750.0,0.0,1.0,0.0,0.0,0.0,40.0
283,Spain,Europe,425.0,,,,,Mikel Albizu,Mikel Albizu,Mikel,Albizu,Antza,,Spain vs ETA,Euskadi ta Askatasuna (ETA)/Batasuna,Basque Homeland and Freedom,6.0,Male,1961.0,,0.0,"San Sebastian, Spain",31.0,31.0,Appointed/Designated,0.0,Obtained Bachelor's,Philology,Other,,0.0,1.0,0.0,,1.0,Christianity,0.0,0.0,0.0,0.0,Writer,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Bachelor's,France,0.0,0.0,1.0,0.0,0.0,,"Basque, Spanish",0.0,0.0,Complete,216,1992.0-1992.0,2.0,1619,2.0,3.0,1992.0,10.0,1992.0,147.0,366.0,1156.0,0.0,,0.0,1.0,1.0,3.0,4.0,3.0,21.0,10.0,0.0,0.0,0.0,0.0,0,0.0,7.0,16146.0,230.0,0.0,0.0,1.0,0.0,0.0,31.0
284,Croatia,Europe,120.0,,,,,Milan Babic,Milan Babic,Milan,Babic,,,Croatia vs Serbian Republic of Krajina,Serbian Republic of Krajina,,,Male,1956.0,2006.0,1.0,"Kukor, Croatia (Former Yugoslavia)",35.0,35.0,Unclear,0.0,Obtained Doctorate,Dentistry,Medicine,,0.0,0.0,1.0,,1.0,Christianity,,0.0,0.0,0.0,Medicine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,Suicide,"Serbian, Croatian",0.0,0.0,Complete,2810,1991.0-1992.0,1.0,473,1.0,12.0,1991.0,2.0,1992.0,195.0,303.0,1183.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-3.0,8783.0,344.0,0.0,0.0,1.0,0.0,0.0,36.0
285,Yugoslavia,Eastern Europe,491.0,,,,,Milan Kucan,Milan Kucan,Milan,Kucan,,,Yugoslavia vs Republic of Slovenia,Republic of Slovenia,,,Male,1941.0,,0.0,Prekmurje village in Slovenia (Former Yugoslavia),49.0,50.0,Elected,0.0,Obtained Master's,Law,Law,,0.0,0.0,1.0,999.0,1.0,Christianity,0.0,1.0,0.0,0.0,Career politician,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,Slovene,0.0,0.0,Complete,1160,1991.0-1991.0,1.0,1889,1.0,6.0,1991.0,7.0,1991.0,189.0,281.0,1179.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-3.0,6144.0,345.0,0.0,0.0,1.0,0.0,0.0,50.0
286,Croatia,Europe,121.0,,,,,Milan Martic,Milan Martic,Milan,Martic,,,Croatia vs Serbian Republic of Krajina,Serbian Republic of Krajina,,,Male,1954.0,,0.0,"Zagorica, Croatia (Former Yugoslavia)",34.0,40.0,Elected,0.0,Obtained Bachelor's,Law Enforcement,Other,,0.0,0.0,0.0,,0.0,Christianity,,0.0,0.0,0.0,Police,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,"Serbian, Croatian",0.0,0.0,Complete,790,1994.0-1995.0,7.0,475,3.0,1.0,1994.0,11.0,1995.0,195.0,303.0,1183.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-3.0,9202.0,344.0,0.0,0.0,1.0,0.0,0.0,41.0
287,Sudan,Northern Africa,438.0,,,,,Minni Minnawi,Minni Minnawi,Minni,Minnawi,,,Sudan vs SLM/A-MM,Sudan Liberation Movement/Army - Minni Minnawi,SLM/A-MM,,Male,1968.0,,0.0,"Furawiyya, North Darfur, Sudan",37.0,38.0,Founded/Co-founded,0.0,Finished secondary,,,,0.0,0.0,0.0,,0.0,Islam,,0.0,0.0,0.0,Education,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,"Zaghawa, English",1.0,0.0,Complete,734,2006.0-2006.0,1.0,1683,1.0,2.0,2006.0,5.0,2006.0,113.0,631.0,1318.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-2.0,2135.0,625.0,0.0,0.0,0.0,1.0,0.0,38.0
288,Pakistan,South Asia,354.0,,,Mir,,Balach Khan Marri,Balach Marri,Balach,Marri,Mir Marri,,Pakistan vs BLA,Balochi Liberation Army (BLA),BLA,83.0,Male,1966.0,2007.0,1.0,"Kohlu District of Balochistan, Pakistan",20.0,38.0,Founded/Co-founded,1.0,Obtained Master's,Electronic Engineering,Engineering,,0.0,0.0,1.0,,1.0,Islam,1.0,,0.0,0.0,Engineering,0.0,0.0,0.0,1.0,0.0,1.0,2.0,Master's,Russia,0.0,0.0,1.0,,0.0,KIA,"Balochi, Urdu, English",1.0,0.0,Complete,47,2004.0-2007.0,10.0,1325,1.0,1.0,2004.0,11.0,2007.0,129.0,639.0,1129.0,0.0,1.0,0.0,0.0,1.0,2.0,39.0,26.0,20.0,9.0,0.0,0.0,0.0,0.0,0,0.0,1.0,2392.0,770.0,0.0,1.0,0.0,0.0,0.0,41.0
289,Myanmar,South-Eastern Asia,305.0,,,,,Moe Thee Zun,Moe Thee Zun,Moe,Thee Zun,,,Myanmar vs ABSDF,All Burma Students' Democratic Front (ABSDF)/Vigorous Burmese Student Warriors (VBSW),,302.0,Male,1962.0,,0.0,,27.0,28.0,Unclear,,Finished secondary,,,,0.0,0.0,,,,,0.0,1.0,,,Other,0.0,,,,1.0,,,,,,,,,,,"Burmese, likely English",1.0,0.0,Incomplete,420,1990.0-1991.0,3.0,1144,1.0,3.0,1990.0,10.0,1991.0,24.0,322.0,1026.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3.0,1061.0,775.0,0.0,1.0,0.0,0.0,0.0,29.0
290,Myanmar,South-Eastern Asia,335.0,,,,,Moh Heng,Moh Heng,Moh,Heng,,,Myanmar vs SURA,The Shan United Revolutionary Army,"SURA, TRC",,Male,,1991.0,1.0,,,,Founded/Co-founded,0.0,,,,,,,,,,Buddhism,,1.0,,,,,1.0,,,,,,,,,,,,,Disease/natural causes,,,,Incomplete,201,1976.0-1984.0,37.0,1277,1.0,1.0,1976.0,12.0,1984.0,67.0,747.0,1094.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0,0.0,-4.0,951.0,775.0,0.0,1.0,0.0,0.0,0.0,
291,Niger,Sub-Saharan Africa,345.0,,,,,Muhammed Anako,Muhammed Anako,Muhammed,Anako,,,Niger vs UFRA,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,24,1997.0-1997.0,1.0,1306,1.0,11.0,1997.0,11.0,1997.0,255.0,762.0,1378.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,-3.0,539.0,436.0,1.0,0.0,0.0,0.0,0.0,
292,Somalia,Sub-Saharan Africa,415.0,,General,,,Muhammed Farah Hassan Aidid,Muhammed Farah Aidid,Muhammed,Aidid,,,Somalia vs USC,,,,Male,1934.0,1996.0,1.0,"Beled Weyne, Somalia",55.0,56.0,Elected,0.0,Obtained Bachelor's,Military,Military,,0.0,1.0,1.0,17.0,1.0,Islam,1.0,1.0,1.0,0.0,Military,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Bachelor's,"Italy, Russia",1.0,1.0,4.0,1.0,0.0,KIA,"Somali, Italian, English",1.0,0.0,Complete,3180,1990.0-1996.0,24.0,1571,1.0,11.0,1990.0,8.0,1996.0,141.0,210.0,1352.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,-3.0,1273.0,520.0,1.0,0.0,0.0,0.0,0.0,62.0
293,Guinea,Sub-Saharan Africa,182.0,,,,,Mohammed Lamine Fofana,Mohammed Fofana,Mohammed,Fofana,N'fali Kaba,,Guinea vs RFDG,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,158,2000.0-2001.0,3.0,721,1.0,9.0,2000.0,12.0,2001.0,111.0,57.0,1309.0,1.0,1.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-1.0,1180.0,438.0,1.0,0.0,0.0,0.0,0.0,
294,Sudan,Northern Africa,434.0,,,,,Mohammed Osman al-Mirghani,Mohammed al-Mirghani,Mohammed,al-Mirghani,,,Sudan vs NDA,,,,Male,,,,,,,,0.0,,,,,,,,,,,,1.0,,,Career politician,,,,,0.0,,,,,,,,1.0,,,,,,Incomplete,747,1996.0-2001.0,21.0,1671,1.0,4.0,1996.0,12.0,2001.0,113.0,645.0,1314.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0.0,-3.0,1442.0,625.0,0.0,0.0,0.0,1.0,0.0,
295,,Middle East,3.0,,,,,Mohammad Nabi Mohammadi,Mohammad Mohammadi,Mohammed,Mohammadi,,,Afghanistan vs Harakat-i Inqilab-i Islami-yi Afghanistan,Harakat-i Inqilab-i Islami-yi Afghanistan,,,Male,1921.0,2002.0,1.0,"Province of Lofar, Afghanistan",57.0,59.0,Appointed/Designated,0.0,Finished secondary,Islam,Religion,,0.0,0.0,1.0,32.0,1.0,Islam,1.0,1.0,0.0,0.0,Education,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,Disease/natural causes,"Pashto, Dari",0.0,0.0,Complete,247,1980.0-1988.0,45.0,19,1.0,1.0,1980.0,12.0,1988.0,137.0,731.0,1135.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,-3.0,908.0,700.0,0.0,1.0,0.0,0.0,0.0,67.0
296,Morocco,Northern Africa,302.0,,,,,Mohammed Abdelaziz,Mohammed Abdelaziz,Mohammed,Abdelaziz,,,Morocco vs POLISARIO,Frente Polisario/Saharan Arab Democratic Republic (SADR),Polisario Front,136.0,Male,1947.0,2016.0,1.0,"Marrakech, Mor.? or Semara, Spanish Sahara [Now Moroccan-Controlled Western Sahara]?",29.0,29.0,Elected,0.0,Obtained Bachelor's,,Unknown,,0.0,0.0,1.0,,1.0,Islam,1.0,0.0,0.0,0.0,Activist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,Disease/natural causes,"Arabic, French",0.0,0.0,Complete,6360,1976.0-1989.0,119.0,1128,2.0,6.0,1976.0,12.0,1989.0,135.0,98.0,1417.0,0.0,2.0,1.0,0.0,2.0,2.0,10.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,0,0.0,-5.0,3378.0,600.0,0.0,0.0,0.0,1.0,0.0,42.0
298,Ethiopia,Sub-Saharan Africa,165.0,,,,,Mohammed Dirye Urdoh,Mohammed Urdoh,Mohammed,Urdoh,,,Ethiopia vs WSLF,,,,Male,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,Incomplete,336,1981.0-1983.0,21.0,650,2.0,2.0,1981.0,7.0,1983.0,133.0,522.0,1345.0,0.0,1.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,-3.0,830.0,530.0,1.0,0.0,0.0,0.0,0.0,
299,Afghanistan,Central Asia,14.0,,,,Mullah,Mohammed Omar,Mohammed Omar,Mohammed,Omar,,,Afghanistan vs Taliban,Taliban/Islamic Emirate of Afghanistan,Taliban,243.0,Male,1960.0,2013.0,1.0,"Near Kandahar, Afghanistan",35.0,43.0,Appointed/Designated,0.0,Finished primary,Islam,Religion,,0.0,0.0,1.0,,1.0,Islam,0.0,0.0,1.0,0.0,Religion,0.0,1.0,1.0,0.0,0.0,1.0,,Bachelor's,Pakistan,0.0,0.0,1.0,0.0,0.0,Disease/natural causes,"Pashto, Dari",0.0,0.0,Complete,8490,1995.0-2011.0,30.0,1955,1.0,6.0,2003.0,9.0,1996.0,137.0,327.0,1146.0,1.0,2.0,1.0,1.0,3.0,3.0,1558.0,1056.0,605.0,329.0,0.0,1.0,1.0,1.0,1,0.0,-3.0,728.0,700.0,0.0,1.0,0.0,0.0,0.0,36.0
300,Ethiopia,Sub-Saharan Africa,154.0,,,,,Mohammed Omar Osman,Mohammed Osman,Mohammed,Osman,,,Ethiopia vs ONLF,,,,Male,1940.0,,0.0,"Ogaden Region, Ethiopia",58.0,58.0,Appointed/Designated,0.0,Obtained Bachelor's,Military Studies,Military,,0.0,0.0,,,,Islam,0.0,1.0,0.0,0.0,Military,1.0,0.0,,1.0,0.0,1.0,10.0,Bachelor's,"Somalia, Russia, Egypt",1.0,0.0,2.0,0.0,0.0,,"Somali, Amharic",0.0,0.0,Complete,2740,1998.0-2011.0,161.0,627,2.0,1.0,1998.0,12.0,2011.0,133.0,54.0,1346.0,0.0,1.0,0.0,1.0,1.0,1.0,96.0,19.0,4.0,2.0,0.0,0.0,0.0,1.0,1,0.0,-3.0,795.0,530.0,1.0,0.0,0.0,0.0,0.0,71.0
301,Myanmar,South-Eastern Asia,332.0,,,,,Mohammed Yunus,Mohammed Yunus,Mohammed,Yunus,,,Myanmar vs RSO,The Rohingya Solidarity Organization,RSO,,Male,1953.0,,0.0,,30.0,38.0,Founded/Co-founded,,,,,,,,,,,Islam,,1.0,,,Law,,,,,,,,,,,,,,,,,,,Incomplete,348,1991.0-1994.0,10.0,1251,1.0,12.0,1991.0,12.0,1994.0,25.0,312.0,1029.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,-3.0,1263.0,775.0,0.0,1.0,0.0,0.0,0.0,41.0
302,Sri Lanka,South Asia,431.0,,,,,Mohan Sri Sabaratnam,Mohan Sri Sabaratnam,Mohan,Sri Sabaratnam,,,Sri Lanka vs TELO,The Tamil Eelam Liberation Organization,TELO,,Male,,1986.0,1.0,,,,Founded/Co-founded,0.0,,,,,,,,,,Buddhism,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,Assassinated by rival group,Tamil,0.0,0.0,Incomplete,29,1984.0-1985.0,3.0,1655,1.0,11.0,1984.0,12.0,1985.0,157.0,526.0,1164.0,0.0,1.0,0.0,0.0,1.0,,23.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0.0,5.0,2323.0,780.0,0.0,1.0,0.0,0.0,0.0,
303,Chad,Sub-Saharan Africa,74.0,,,,,Kette Nodji Moise,Moise Kette,Moise,Kette,,,Chad vs CSNPD,National Revival Committee for Peace and Democracy,,,Male,,2000.0,1.0,,,,Founded/Co-founded,,,,,,,,,,,,,,,,Military,1.0,,,,,,,,,,,,,,,,,,Incomplete,941,1992.0-1994.0,6.0,301,1.0,8.0,1992.0,8.0,1994.0,91.0,21.0,1294.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-2.0,1017.0,483.0,1.0,0.0,0.0,0.0,0.0,
304,Panama,Central America,360.0,,,,,Moises Giroldi,Moises Giroldi,Moises,Giroldi,,,Panama vs forces of Moises Giroldi,,,,Male,1950.0,1989.0,1.0,"Panama City, Panama",39.0,39.0,Founded/Co-founded,0.0,Obtained Bachelor's,Military Studies,Military,,,,1.0,25.0,1.0,Christianity,0.0,1.0,0.0,0.0,Military,1.0,0.0,1.0,0.0,0.0,1.0,5.0,Bachelor's,Nicaragua,1.0,0.0,2.0,0.0,0.0,Executed,Spanish,0.0,0.0,Complete,100,1989.0-1989.0,1.0,1337,1.0,10.0,1989.0,10.0,1989.0,172.0,461.0,1622.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.0,5578.0,95.0,0.0,0.0,0.0,0.0,1.0,39.0
305,Uganda,Sub-Saharan Africa,463.0,,,,,Moses Ali,Moses Ali,Moses,Ali,,,Uganda vs UNRF,Uganda National Rescure Front,UNRF,,Male,1939.0,,0.0,"Meliaderi, Atabo Parish in Pakele Division in Adjumani District, Uganda",40.0,42.0,Founded/Co-founded,0.0,Obtained Bachelor's,Military Science,Military,,1.0,1.0,1.0,999.0,1.0,Islam,,1.0,0.0,0.0,Military,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Bachelor's,United Kingdom,1.0,0.0,3.0,0.0,0.0,,"Swahili, English",1.0,0.0,Complete,4980,1981.0-1983.0,6.0,1811,1.0,1.0,1981.0,12.0,1983.0,118.0,704.0,1330.0,1.0,1.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,675.0,500.0,1.0,0.0,0.0,0.0,0.0,44.0
306,Algeria,Northern Africa,21.0,,,,,Mourad Sid Ahmed,Mourad Ahmed,Mouradd,Ahmed,Jaffar al-Afghani,,Algeria vs GIA,Group Islamique Armé (GIA),Armed Islamic Group,34.0,Male,1963.0,1994.0,1.0,"Algiers, District of Kouba, Algeria",30.0,30.0,Elected,0.0,Finished primary,,,,0.0,0.0,,,,Islam,0.0,0.0,0.0,0.0,Other,0.0,1.0,1.0,0.0,,0.0,0.0,,,1.0,0.0,,,,KIA,Arabic,0.0,0.0,Complete,877,1993.0-1994.0,3.0,96,2.0,8.0,1993.0,2.0,1994.0,191.0,3.0,1390.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,5.0,9.0,3.0,1.0,0.0,1.0,1.0,1,0.0,-3.0,3604.0,615.0,0.0,0.0,0.0,1.0,0.0,31.0
307,Chad,Sub-Saharan Africa,85.0,,,,,Moussa Medellah Mahamat Seid,Moussa Seid,Moussa,Seid,,,Chad vs MDD,Movement for Development and Democracy,Forces Armées Occidentals (FAO),,Male,,,,,,,Elected,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Incomplete,1,1992.0-1997.0,6.0,1974,1.0,1.0,1997.0,12.0,1993.0,91.0,25.0,1292.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-2.0,990.0,483.0,1.0,0.0,0.0,0.0,0.0,
